GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE
200103050002,2001-03-05,Spain,Vitoria,Unknown,0,0,Business
200103030001,2001-03-03,Spain,Bilbao,Unknown,0,0,Journalists & Media
200102220004,2001-02-22,Spain,Zumarraga,Unknown,0,0,Private Citizens & Property
200102220003,2001-02-22,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),2,5,Government (General)
200102180005,2001-02-18,Spain,Getxo,Unknown,0,0,Government (General)
200102120001,2001-02-12,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
200102030001,2001-02-03,Spain,Pasajes,Unknown,0,0,Private Citizens & Property
200101260003,2001-01-26,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),1,2,Military
200101260002,2001-01-26,Spain,Berriz,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200101230004,2001-01-23,Spain,Getxo,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
200101220004,2001-01-22,Spain,Cizur Mayor,Basque Fatherland and Freedom (ETA) (suspected),0,0,Military
200101090005,2001-01-09,Spain,Zarauz,Basque Fatherland and Freedom (ETA),0,0,Government (General)
200012310002,2000-12-31,Spain,Seville,Unknown,0,0,Unknown
200012140001,2000-12-14,Spain,Tarrasa,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200012060006,2000-12-06,Spain,Eibar,Basque Fatherland and Freedom (ETA),0,0,Government (General)
200011250006,2000-11-25,Spain,Renteria,Unknown,0,0,Business
200011250005,2000-11-25,Spain,Elorrio,Unknown,0,0,Business
200011210007,2000-11-22,Spain,Irun,Basque Fatherland and Freedom (ETA) (suspected),0,1,Military
200011210002,2000-11-21,Spain,Barcelona,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200011200003,2000-11-20,Spain,Guernica,Unknown,0,0,Business
200011170002,2000-11-17,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),1,0,Police
200011110006,2000-11-11,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,11,"Police,Private Citizens & Property"
200011110005,2000-11-11,Spain,Bilbao,Unknown,0,0,Business
200011110001,2000-11-11,Spain,Donostia-San Sebastian,Unknown,0,0,Journalists & Media
200011100006,2000-11-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Journalists & Media
200011090001,2000-11-09,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Government (General)
200011080005,2000-11-08,Spain,Onate,Unknown,0,0,Business
200011020007,2000-11-02,Spain,Barcelona,Basque Fatherland and Freedom (ETA),0,2,Private Citizens & Property
200010300003,2000-10-30,Spain,Madrid,Basque Fatherland and Freedom (ETA),3,30,Government (General)
200010240002,2000-10-24,Spain,Bilbao,Unknown,0,1,Private Citizens & Property
200010220008,2000-10-22,Spain,Donostia-San Sebastian,Unknown,0,0,Business
200010220007,2000-10-22,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200010210007,2000-10-21,Spain,Arrasate,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200010200003,2000-10-20,Spain,Bilbao,Unknown,0,0,Business
200010200002,2000-10-20,Spain,Gallarta,Unknown,0,0,Business
200010200001,2000-10-20,Spain,Gallarta,Unknown,0,0,Business
200010190002,2000-10-19,Spain,Madrid,Anarchists (suspected),0,0,Journalists & Media
200010170003,2000-10-17,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Telecommunication
200010160007,2000-10-16,Spain,Madrid,Anarchists,0,0,Journalists & Media
200010160002,2000-10-16,Spain,Seville,Basque Fatherland and Freedom (ETA) (suspected),0,0,Military
200010160001,2000-10-16,Spain,Seville,Basque Fatherland and Freedom (ETA),2,1,Military
200010090001,2000-10-09,Spain,Granada,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200010080001,2000-10-08,Spain,Artxanda,Basque Fatherland and Freedom (ETA) (suspected),0,0,Journalists & Media
200009290007,2000-09-29,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,6,Journalists & Media
200009270003,2000-09-27,Spain,Valencia,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200009270002,2000-09-27,Spain,Seville,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200009270001,2000-09-27,Spain,Vigo,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200009220003,2000-09-21,Spain,Barakaldo,Unknown,0,0,Business
200009210005,2000-09-21,Spain,Sant Adria de Besos,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200009140002,2000-09-14,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,1,Government (General)
200009100004,2000-09-10,Spain,Deba,Basque Fatherland and Freedom (ETA),0,0,Business
200009060001,2000-09-06,Spain,Legazpia,Basque Fatherland and Freedom (ETA),0,0,Government (General)
200009030009,2000-09-03,Spain,Andoain,Unknown,0,0,Government (General)
200008250005,2000-08-25,Spain,Basauri,Unknown,0,0,Police
200008240005,2000-08-24,Spain,Irun,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200008240004,2000-08-24,Spain,Irun,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200008240003,2000-08-24,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200008240001,2000-08-24,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200008200001,2000-08-20,Spain,Sallent de Gallego,Basque Fatherland and Freedom (ETA) (suspected),2,0,Police
200008140007,2000-08-14,Spain,Unknown,Youths,0,0,Private Citizens & Property
200008140006,2000-08-14,Spain,Ondarroa,Youths,0,0,"Private Citizens & Property,Transportation"
200008140005,2000-08-14,Spain,Getxo,Youths,0,0,Private Citizens & Property
200008130010,2000-08-13,Spain,Aretxabaleta,Youths,0,0,Business
200008080002,2000-08-08,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),0,11,Private Citizens & Property
200008070003,2000-08-07,Spain,Bilbao,Basque Fatherland and Freedom (ETA),4,0,Unknown
200008070002,2000-08-07,Spain,Zumaia,Basque Fatherland and Freedom (ETA) (suspected),1,0,Business
200007290001,2000-07-29,Spain,Tolosa,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200007280002,2000-07-28,Spain,Durango,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
200007260003,2000-07-26,Spain,Durango,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
200007260001,2000-07-26,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Business
200007240004,2000-07-24,Spain,Getxo,Basque Fatherland and Freedom (ETA),0,4,Government (General)
200007200002,2000-07-20,Spain,Malaga,Basque Fatherland and Freedom (ETA),0,0,Government (General)
200007190003,2000-07-19,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),0,0,Private Citizens & Property
200007190002,2000-07-19,Spain,Malaga,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
200007160007,2000-07-16,Spain,Agreda,Basque Fatherland and Freedom (ETA) (suspected),0,1,Military
200007150001,2000-07-16,Spain,Malaga,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
200007130005,2000-07-13,Spain,Pamplona,Unknown,0,0,Government (General)
200007120003,2000-07-12,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,8,Private Citizens & Property
200006300002,2000-06-30,Spain,Vitoria,Unknown,0,0,Telecommunication
200006260001,2000-06-26,Spain,Renteria,Unknown,0,0,Business
200006250006,2000-06-25,Spain,Getxo,Basque Fatherland and Freedom (ETA),0,4,Private Citizens & Property
200006230004,2000-06-23,Spain,Salvatierra,Basque extremists (suspected),0,0,Business
200006230003,2000-06-23,Spain,Salvatierra,Basque extremists (suspected),0,0,Business
200006230002,2000-06-23,Spain,Barakaldo,Basque extremists (suspected),0,0,Business
200006230001,2000-06-23,Spain,Salvatierra,Basque extremists (suspected),0,0,Business
200006100006,2000-06-10,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Business
200006100005,2000-06-10,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Business
200006100004,2000-06-10,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Business
200006080012,2000-06-08,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200006080011,2000-06-08,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200006080010,2000-06-08,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200006080009,2000-06-08,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
200006040008,2000-06-04,Spain,Durango,Basque Fatherland and Freedom (ETA),1,0,Government (General)
200006030001,2000-06-03,Spain,Renteria,Unknown,0,0,Government (General)
200005080001,2000-05-08,Spain,Vigo,First of October Antifascist Resistance Group (GRAPO) (suspected),2,4,Business
200005070001,2000-05-07,Spain,Andoain,Basque Fatherland and Freedom (ETA),1,0,Journalists & Media
200004010002,2000-04-01,Spain,Santurce,Unknown,0,0,Government (General)
200003250004,2000-03-25,Spain,Ondarroa,Unknown,0,0,Government (General)
200003250003,2000-03-25,Spain,Donostia-San Sebastian,Unknown,0,0,Business
200003250002,2000-03-25,Spain,Aretxabaleta,Unknown,0,0,Business
200003210001,2000-03-21,Spain,Bilbao,Unknown,0,0,Private Citizens & Property
200003160001,2000-03-16,Spain,Getxo,Unknown,0,0,Government (General)
200003060002,2000-03-06,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,7,"Military,Private Citizens & Property"
200003040006,2000-03-04,Spain,Barcelona,Unknown,0,0,Government (General)
200003040005,2000-03-04,Spain,Barcelona,Unknown,0,0,Government (General)
200002270005,2000-02-27,Spain,Figueres,Unknown,0,0,Government (General)
200002270003,2000-02-27,Spain,Renteria,Unknown,0,0,Transportation
200002220001,2000-02-22,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),2,0,Government (General)
200002110002,2000-02-11,Spain,Amorebieta,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
200001300004,2000-01-30,Spain,Hernani,Unknown,0,0,Government (General)
200001290007,2000-01-29,Spain,Lasarte,Unknown,0,0,Government (General)
200001290005,2000-01-29,Spain,Bilbao,Unknown,0,0,Business
200001290004,2000-01-29,Spain,Portugalete,Unknown,0,0,Transportation
200001260006,2000-01-26,Spain,Getxo,Unknown,0,0,Business
200001210001,2000-01-21,Spain,Madrid,Basque Fatherland and Freedom (ETA),3,,Private Citizens & Property
200001080007,2000-01-08,Spain,Guernica,Unknown,0,0,"Business,Business,Business"
200001080002,2000-01-08,Spain,Hernani,Unknown,0,0,Telecommunication
200001060001,2000-01-06,Spain,Donostia-San Sebastian,Unknown,0,0,"Business,Business"
200001050003,2000-01-05,Spain,Andoain,Unknown,0,0,Government (General)
200001050001,2000-01-05,Spain,Donostia-San Sebastian,Unknown,0,0,Business
200001040001,2000-01-04,Spain,Durango,Unknown,0,0,Military
200001010011,2000-01-01,Spain,Guernica,Unknown,0,0,Business
200001010010,2000-01-01,Spain,Galdacano,Unknown,0,1,Military
199912030002,1999-12-03,Spain,Vitoria,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
199911190004,1999-11-19,Spain,Getxo,Unknown,0,0,Business
199911190003,1999-11-19,Spain,Renteria,Unknown,0,0,Transportation
199911060005,1999-11-06,Spain,Berriz,Unknown,0,0,Business
199911060004,1999-11-06,Spain,Berriz,Unknown,0,0,Business
199911060003,1999-11-06,Spain,Durango,Unknown,0,0,Business
199910290001,1999-10-29,Spain,Fuenterrabia,Unknown,0,0,Government (General)
199910270004,1999-10-27,Spain,Barcelona,Unknown,0,0,Business
199910230004,1999-10-23,Spain,Amorebieta,Unknown,0,0,Government (General)
199910160005,1999-10-16,Spain,Ondarroa,Unknown,0,1,Police
199910120006,1999-10-12,Spain,Guernica,Unknown,0,0,Journalists & Media
199910100004,1999-10-10,Spain,Urduliz,Unknown,0,0,Business
199910090002,1999-10-09,Spain,Galdacano,Unknown,0,0,Telecommunication
199910090001,1999-10-09,Spain,Barakaldo,Unknown,0,0,Government (General)
199910040005,1999-10-04,Spain,Donostia-San Sebastian,Unknown,0,0,Government (General)
199910040004,1999-10-04,Spain,Basauri,Unknown,0,0,Government (General)
199910020014,1999-10-02,Spain,Bilbao,Unknown,0,0,Transportation
199910020013,1999-10-02,Spain,Bilbao,Unknown,0,0,Business
199910010006,1999-10-01,Spain,Arrigorriaga,Unknown,0,0,Business
199909240001,1999-09-24,Spain,Vitoria,Unknown,0,0,Government (General)
199907290006,1999-07-29,Spain,Barakaldo,Unknown,0,0,Government (General)
199907220006,1999-07-22,Spain,Durango,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199907190007,1999-07-19,Spain,Santurce,Unknown,0,0,Police
199906270002,1999-06-27,Spain,Alava,Unknown,0,0,Military
199906220006,1999-06-22,Spain,Bilbao,Unknown,0,0,Journalists & Media
199906170008,1999-06-17,Spain,Agoitz,Unknown,0,0,Private Citizens & Property
199906080002,1999-06-08,Spain,Zaragoza,Unknown,0,0,Government (Diplomatic)
199906070004,1999-06-07,Spain,Burgos,Unknown,0,0,Government (Diplomatic)
199906070003,1999-06-07,Spain,Barcelona,Unknown,0,0,Government (Diplomatic)
199904300002,1999-04-30,Spain,Irun,Jarrai (suspected),0,0,Business
199904100004,1999-04-10,Spain,Bilbao,Unknown,0,0,Government (General)
199904070003,1999-04-07,Spain,Valle de los Caidos,First of October Antifascist Resistance Group (GRAPO),0,0,Private Citizens & Property
199904020003,1999-04-02,Spain,Pamplona,Unknown,0,0,Business
199903310002,1999-03-31,Spain,Vitoria,Unknown,0,0,Private Citizens & Property
199903310001,1999-03-31,Spain,Vitoria,Unknown,0,0,Journalists & Media
199903280003,1999-03-28,Spain,Villava,Unknown,0,0,Government (General)
199903280001,1999-03-28,Spain,Andoain,Unknown,0,0,Government (General)
199903270001,1999-03-27,Spain,Gava,Unknown,0,0,Government (General)
199903240002,1999-03-24,Spain,Pamplona,Unknown,0,0,Police
199903220004,1999-03-22,Spain,Bilbao,Unknown,0,0,Transportation
199903190002,1999-03-19,Spain,Durango,Unknown,0,0,Government (General)
199903170001,1999-03-17,Spain,Vitoria,Unknown,0,0,Government (General)
199903140002,1999-03-14,Spain,Bilbao,Unknown,0,0,Business
199903140001,1999-03-14,Spain,Bilbao,Basque extremists (suspected),0,0,Private Citizens & Property
199903080005,1999-03-08,Spain,Erandio,Unknown,0,0,Government (General)
199903060002,1999-03-06,Spain,Amorebieta,Unknown,0,0,Government (General)
199901100001,1999-01-10,Spain,Eibar,Basque Fatherland and Freedom (ETA) (suspected),0,1,Police
199812100001,1998-12-10,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),0,5,Police
199811120002,1998-11-12,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Business
199808190002,1998-08-19,Spain,Amorebieta,Unknown,0,0,Government (General)
199808090001,1998-08-09,Spain,Ventas,Unknown,0,0,Transportation
199806250001,1998-06-25,Spain,Renteria,Basque Fatherland and Freedom (ETA),1,1,Government (General)
199805090002,1998-05-09,Spain,Vitoria,Basque Fatherland and Freedom (ETA),1,0,Military
199805060001,1998-05-06,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,0,Government (General)
199803270001,1998-03-27,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Military
199803140003,1998-03-14,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199803140001,1998-03-14,Spain,Bilbao,Unknown,0,0,Business
199802210004,1998-02-21,Spain,Irun,Unknown,0,0,Transportation
199802210003,1998-02-21,Spain,Santander,Basque Fatherland and Freedom (ETA) (suspected),0,0,Government (General)
199802130003,1998-02-13,Spain,Legazpia,Unknown,0,0,Business
199802130002,1998-02-13,Spain,Arrasate,Unknown,0,0,Business
199802130001,1998-02-13,Spain,Tafalla,Basque Fatherland and Freedom (ETA),0,0,Business
199801290001,1998-01-29,Spain,Seville,Basque Fatherland and Freedom (ETA) (suspected),2,0,Government (General)
199801090001,1998-01-09,Spain,Zarauz,Basque Fatherland and Freedom (ETA) (suspected),1,0,Government (General)
199712290006,1997-12-29,Spain,Renteria,Unknown,0,0,Government (General)
199712110001,1997-12-11,Spain,Irun,Basque Fatherland and Freedom (ETA),0,1,Government (General)
199712070004,1997-12-07,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,0,Business
199712070003,1997-12-07,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,0,Business
199712070002,1997-12-07,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,0,Business
199712070001,1997-12-07,Spain,Sopelana,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199712050010,1997-12-05,Spain,Pamplona,Unknown,0,0,Business
199712050009,1997-12-05,Spain,Pamplona,Unknown,0,0,Business
199712050007,1997-12-05,Spain,Donostia-San Sebastian,Unknown,0,0,Police
199712050006,1997-12-05,Spain,Mundaca,Unknown,0,0,Government (General)
199712050005,1997-12-05,Spain,Donostia-San Sebastian,Unknown,0,0,Unknown
199712020008,1997-12-02,Spain,Donostia-San Sebastian,Unknown,0,2,Business
199712020007,1997-12-02,Spain,Donostia-San Sebastian,Unknown,0,3,Business
199711290005,1997-11-29,Spain,Unknown,Unknown,0,0,Business
199711290004,1997-11-29,Spain,Unknown,Unknown,0,0,Business
199711230004,1997-11-23,Spain,Donostia-San Sebastian,Unknown,0,1,Business
199711220001,1997-11-22,Spain,Durango,Unknown,0,0,Business
199710130002,1997-10-13,Spain,Bilbao,Unknown,1,0,Police
199710120003,1997-10-12,Spain,Bilbao,Unknown,0,2,Police
199710110002,1997-10-11,Spain,Donostia-San Sebastian,Unknown,0,3,Police
199710030001,1997-10-03,Spain,Barcelona,Unknown,0,0,Unknown
199709290002,1997-09-29,Spain,Granada,Unknown,0,0,Telecommunication
199709290001,1997-09-29,Spain,Granada,Basque Fatherland and Freedom (ETA),0,0,Unknown
199709080003,1997-09-08,Spain,Rincon de la Victoria,Basque Fatherland and Freedom (ETA),0,0,Government (General)
